AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
4364800,2171500,212155600,50281300,2357100,23222400,6317700,2451800,3105300,2309800,6937700,22809600,5921600,14675300,15381400,2951900,2301800,11428650,30917400,6499000,5340400,1723900,4023400,6950800,20716400,9866800,5418100,6575900,10187600
5958300,1972900,192623200,56534800,3766500,22840100,8974500,2756700,3873000,3371200,7061546,27764500,8211200,17631800,22919800,4146600,3042800,8084901,36740600,8611600,6547800,3024400,3399900,4903100,24794600,9453100,6217900,6871600,22252500
5195400,2080300,137522400,57335700,2903400,19114900,7398000,3466500,2938400,4019000,6412608,21906900,7421200,13829700,25743600,3145200,2060700,7583328,27803900,11531400,5489300,1212800,3112500,4022400,17122500,9936600,6660500,6856600,17240400
10489400,3613300,205256800,50644400,3645800,106928300,13766000,9530700,5002700,10255300,11244605,38477500,12849700,21955100,41896300,5107400,2826400,12328882,54675800,24918500,23201700,2515200,5043200,7595700,30211900,11836000,7037000,8997200,15270900
4962400,1938000,130646000,78499900,2798700,23875400,7022200,3736000,3468300,2971200,4350837,22150300,5309800,17603900,18499700,2622200,2145100,7230990,26701600,9624200,6866900,1161200,2356700,3972100,15930300,8020400,5225900,5503800,12584300
4367100,2589000,140223200,65493100,2778800,21888800,8263600,3102800,4524600,3688000,4099797,31542100,7738300,23679800,19137000,3163100,2941600,9940804,34310300,9065500,7818000,1464500,2932900,4478900,17414800,9040100,4782100,6836400,10565900
3301000,6575800,110737200,49036700,2807800,17129500,6379400,2620100,3677300,2609500,4869967,14748100,6174800,14316500,18755700,2193800,1625600,9948769,32061200,5733800,6501200,930500,2303800,4754600,12831600,6394100,7063200,6577900,11930900
4239700,3338000,114041600,41792300,2527500,19632000,5832800,2699400,3369800,2758500,3919362,15578600,5152200,15111900,27845600,2690200,1982800,6827825,29315800,5354900,6150900,1040300,1971700,4200300,15814500,6299300,7901100,5898600,10312000
4059600,3460400,118655600,49471700,2491900,16152900,6747500,3567700,3133800,2336700,4231488,20536700,6156400,15146000,18625300,3171500,2099500,8058282,31897600,4995000,6023300,1329600,2395000,5794200,11231100,7292200,8235600,7231700,11933400
5564200,2365900,112424400,37105300,2018100,17102800,5898000,2853500,2927800,2622000,4474893,15996500,5622600,13043600,25757200,2399600,1571700,6956414,33600700,6352900,6866300,1222600,2075700,5431500,13319700,7660100,5140200,31152700,10836500
6382100,1993700,117092000,38116200,2279500,15020800,6736400,2789700,2294000,3587800,5431669,13277900,6257400,13851200,18762200,2776400,1662000,8211394,33600000,5634600,6494100,1591200,1987400,4233700,15320800,8368000,7448300,17405700,13629500
4484500,1739600,125642800,33514500,2663500,26027700,8833600,3160100,2994700,3167200,4982098,20683700,5738600,16087100,25600800,2333500,2190000,7966058,33121700,6282300,5341000,1506400,3061700,6062800,17618400,8548200,28780400,14257200,13582900
4400900,1326100,90257200,40955600,2691400,13775700,6218100,4414800,2745300,2325000,4482842,17742300,4282400,15627800,28954200,2714100,1954500,5161400,26177600,3967000,6752600,1073600,2391600,3783200,15652200,7674200,11759300,14745600,14207900
4819700,2528100,191649200,43364700,3708400,17965500,7074000,4449600,4437500,2585700,4864632,19082900,6951900,16705300,32079200,3221600,2217800,8114245,38135600,4845600,7681500,1239700,4263300,5555400,15285100,8564100,9757500,14112800,15620200
4044400,2368300,170989200,39256200,6540800,19303500,7440500,5202000,4614200,2649800,4742982,24190900,7447100,17080100,42731700,4138600,3198900,8397100,37591800,4850600,6272100,2289800,4234900,5854700,15683600,8003900,5899500,8818600,12425100
5405600,1650100,153198000,48044800,4915200,15705000,5935200,12516700,4343700,2984600,4679176,19986300,8512800,23738000,22508400,3735400,3472300,7709717,32179400,5343700,8145000,1487400,5116900,7681800,13903600,7681100,6139200,10577100,15314200
2666000,1530900,110577600,35050000,3621500,17709400,4795700,5769600,2511200,3697600,4530121,12425900,9304700,13306100,16886900,2111100,1801500,5850774,29940700,3594700,3959300,1367400,3844500,7350000,13477400,5064000,4382700,5892200,10210100
2861600,2044800,92186800,26170500,2458200,20389700,5964000,3614300,3091300,4886500,4167892,16322800,7441100,13899800,16137700,1972600,2551700,8191378,31635300,7405700,4868600,1301500,3016500,4324300,13506300,6395000,3740700,6063200,9843500
3560100,1497400,90318000,25294300,2478000,15966500,14974800,2268700,2451100,4876200,10384374,16868700,6191500,16633200,14458100,2157100,1790100,5434194,36884800,5822300,4242100,1174100,2375500,5729000,10572900,6985300,4063100,6114200,8947900
4227100,1821600,103433200,40740500,3221100,16044700,15115000,3393500,2439900,2394000,16063004,19803700,5575900,25681500,17798100,3505400,2757200,8967526,37990400,5855600,5162300,1330200,2340200,5376800,12619700,7218700,6680200,7237500,8946300
4360300,1598100,89001600,29790300,2156800,27218300,10317500,4978400,2750000,1798600,8572388,18959900,5910200,29831200,14271200,3484400,1899600,12362103,49605700,4097000,5929200,1317500,1935800,2833000,11223500,6823400,4288500,5388200,7063300
4239800,2532000,197004400,29587200,1613700,23750200,6586300,4088600,2680100,2625600,4414225,43518600,6566300,15935000,12870200,2702200,2695100,11558916,67457000,4530500,6664800,2127200,2367700,3639500,16718700,6106700,4704000,5598800,7255800
4790300,2187900,185438800,28548000,2036300,16983600,6620500,3191500,2984500,4368300,3693531,182269900,5405900,16196800,12744200,2199900,2524700,9068763,39827000,5638400,6014200,1542800,2415700,3908400,17981700,7160300,3987800,4345800,8233300
3501800,2155700,121214000,30243800,2506900,15576000,7599700,2601200,2412500,3378300,3905136,107526500,5675200,17346500,11959100,4541700,3198500,10958307,30160900,4273400,6464600,1249400,2060500,3015700,12306700,5604700,7974700,4681900,9413000
3567400,2266600,103625600,25349100,2029900,13975300,6787300,2139600,2227000,3904200,4370397,62362600,4842200,13872700,11754300,6051000,7738800,8494564,23251400,3822600,7644400,1350300,2257400,3114200,13454700,6897300,5540500,4804700,6821100
2791700,3286700,90329200,51709600,2338300,11618200,6386900,2635000,2874100,3311500,2963109,60500800,4489100,13758100,12743500,3342900,3322700,6398040,19632600,6872400,6702000,1033600,2672700,3747800,9341800,9471300,4971300,4741100,9496500
3856300,1967400,158130000,29140000,3063500,15385100,10112800,3057900,2347800,2749100,4171553,39735200,5922500,17276500,14834800,2705700,3113000,7152600,25079600,4018400,10400700,1133700,2205300,3587400,12635800,10499400,4505600,4596100,9713500
4088200,2830100,374336800,30263100,6780900,17701100,19119800,2399700,3640600,4061200,5519847,46536000,8259600,14849200,14535000,3194700,3266400,12291154,51044000,5509900,8487000,1377600,3913500,3734000,16202900,14180800,11717200,7210500,9601000
2869000,1853900,308151200,38520500,2851100,14141100,11220100,2294600,2363500,2105400,3688301,31767100,4078700,14137500,12962800,3143500,2264900,10601463,78983000,5472700,7769400,1266600,2628500,6557500,13493400,11405200,4909800,4990500,10229200
2415100,1912100,173071600,30853500,2301800,12839500,9077900,1944700,2224000,3078300,3625541,29045800,4162200,11717200,13366200,3699900,1935500,7218729,49280100,7539300,7773700,1451600,3594900,4480300,11601000,8204000,5778500,6073200,17293900
2844900,1736400,121776800,46189200,2767800,13075600,7324200,2232400,1959900,4097200,3786102,29438600,5467500,10498700,15260900,2259600,2644400,6492465,28806400,7217500,5680000,958700,2982200,3559100,9809300,8876800,6860000,8494500,53000200
2698800,1747000,202428800,32921600,2446400,14190900,7035600,1882400,2203400,2502700,3574287,23795500,4837900,10745000,10482100,3158900,2885800,7256562,32656800,4060900,3974100,1632300,3305300,5113300,10369900,7480300,4699200,4832100,27238000
4690700,1352300,198045600,19318000,2223700,17054300,7185000,3075000,2846300,2520200,3818946,36765200,3635100,11669700,14743700,2980000,2184300,6977584,27820400,5545600,4934900,2062900,2600800,5423400,12783900,5654000,4538300,5519500,16088600
5254800,1533200,212403600,35857700,5181600,14999200,8150200,2432800,2393100,2858800,4150842,37442600,4096600,11888000,14989900,2783600,2272800,5782445,36716500,12678000,5812700,1063600,2563600,5528200,12114500,5525400,4891800,5894400,8529200
4744000,2296200,187902400,61036600,4206000,18859600,9074300,4042700,3321300,3773700,5231255,35348100,6388400,16531600,31518600,2478400,3764500,7636671,36446500,5400700,5329900,1609400,3018200,5015400,12833100,11549600,6482600,8453400,13885700
3407800,2325500,165598000,40674400,2541200,26823700,9057400,2439400,3867900,2669400,3692066,30659800,5257300,9562200,19240800,2167100,2079200,7295652,28013100,4714800,5920400,1144600,2915800,3980300,10802100,5432500,4929500,6364800,12204200
3265400,1362800,210082000,22958800,2939900,91849500,7314600,2219900,2202400,2574900,3317180,24774500,5155500,9882900,13598600,1795000,2884000,7455262,22588900,4281700,4989500,930300,2159500,4711600,7428600,7014800,5690000,6622400,6468600
1956500,1225000,165565200,32414100,2038500,32539500,6343000,2287600,2490400,2844700,3099716,22321200,4240200,10075800,12134400,2060200,1607300,7390496,17958900,2985700,5845200,625100,1787200,2833000,8715900,5014400,5687300,6702100,6507600
7488500,1697500,119561600,23352100,2284000,30511700,10473800,3922600,5584400,2817200,3514665,20018300,4306900,9102400,14988000,2619000,2068100,8764319,20184800,3017000,5603800,938000,2772500,3574500,8371900,6256200,5275600,13155000,7492200
3337300,1123800,105633600,21488500,1563200,23344600,7981500,3067900,6934300,1869300,3014990,19251400,4322600,9829000,13246500,2921500,1519100,6551572,21336200,5023000,8670700,768500,2520000,7284800,10130600,6519900,4835900,26744200,6714600
3079600,1900500,145538000,25601500,1849500,20097400,9120300,2458500,4986800,2098100,3916119,27775000,7816300,17371000,13533000,2711100,2012800,6896050,27627600,9508100,6827700,1200700,2066700,7080700,10816300,9467600,4973200,12718400,7624200
3102500,1172800,126907200,23213400,2279700,18443900,7872300,1764200,3530000,1600300,2679015,55081300,4874700,11308700,13672600,2084900,1990300,6380434,26981500,4304000,4352200,895100,2245600,5175100,8061500,8849200,3645100,8936900,4918100
2845100,1959900,338054800,16945900,2524600,17389600,9003600,1780900,5519100,2507800,3540815,34621500,6722800,14734100,12228300,3484800,2005600,6890495,36249300,5564000,5706600,1082600,2488500,5727800,11059300,9998300,5629500,8288000,6064700
4141100,1565300,345937600,39317100,2921700,17742900,8738700,3097400,4430900,2087000,4258057,36295300,5387900,9257700,17898300,2463900,2604400,7582280,25460100,8173100,7420500,1361900,2922200,5699000,10931500,6159600,5500900,6604600,7613600
2946600,6392100,211495600,31318500,2467500,15417400,6835800,2627600,2854500,7400500,3114674,38384300,3863500,7827800,13648900,2302400,1938500,10245982,23043700,4380900,4718300,1356500,1879300,27096500,11316800,5828300,5564700,7240800,5494400
2936500,3125000,163022400,16189800,2379900,21625800,7486500,2563200,4001900,3466600,3544162,28616600,8008300,10124200,12052400,2316700,2503400,7844175,39600800,4477900,4746200,1200100,3178900,63253400,15096400,7035200,7776600,6271600,8447800
3992100,3928300,155552400,29548100,3010300,22456800,7438200,3692400,3430900,4281100,3580144,24420600,5575400,10931600,22163900,3226800,2325900,6464902,57602200,4390800,6156100,1543900,2321000,22817100,11405300,8619600,6072300,39672900,13667600
4382900,12838400,187630000,20383900,3698700,16573600,7307900,3697400,3100100,13011800,3242182,35384700,5395700,16420300,13756700,3212500,3046300,6134049,26292900,3731100,4166300,1725800,2883500,28068000,11873900,7349800,6035600,21350300,11020100
4665800,4053900,225702700,16264300,2886500,21298000,9437500,3046200,4105400,4561900,5049983,46114100,6362700,18510800,14219400,2900900,2881100,7929273,28774200,3519800,5596800,2297900,4341600,16010100,14555500,9326900,7940100,15078800,11617500
3142500,2869000,151948100,18977300,2673900,23325100,8990600,2457000,3235100,3974600,3300444,30472800,6307700,12588400,11595600,2926700,2901100,6797433,25725500,4912400,5671800,969900,2487100,13293600,13358400,5642900,10728300,35599400,7351200
3536900,2871600,200119000,16552100,4515500,30045700,10821900,3565200,3464600,4111900,6895650,53000700,6881900,26332600,14475700,4092000,3943700,11571597,34080800,6775400,8384800,1391400,2846500,12963800,21711900,9863800,7672400,17222000,8187800
6747900,3137700,257599600,27799400,4479100,39288100,16179900,3533500,5380100,3527700,5979773,47394300,8672800,22289400,23281200,3126700,3481300,12983672,58400300,7264400,7277900,1299400,3872500,14000600,23126800,11310200,8278000,16005000,12079200
5235100,2910200,332607200,18867300,5129400,34867400,10516600,3668900,5253500,3326500,6295037,43318400,7200100,21019500,26325500,3828600,3267000,9359688,59664100,5157600,7437700,1460700,2901000,14374300,22250100,13243600,6994400,11327400,11248300
4517000,3358600,231366600,22622700,4775200,29101800,14942500,4574700,5241200,2796800,5449974,39752700,8756800,17776700,22108600,4107600,2863900,9095592,52924300,5300100,6847500,1686800,2594500,15229600,18469700,14186900,8261200,11322300,17257300
2474700,2244300,176940500,21951400,5345100,23351600,9269800,4681400,4754700,2807500,3944152,33437300,6960700,15252300,13434000,3213200,2721700,8862307,45679000,5997900,6002900,957600,2195600,9988600,15896200,7532600,9506300,11223000,8891800
3288900,2126400,182274400,14532600,4387000,25108800,11845900,2510300,3156300,2814900,4161406,32649100,6191800,15439500,15922800,3325600,2054200,6907578,35461500,5032800,5242500,950200,2421200,5945000,15811200,7243000,7892700,11236400,9853400
2604400,1899400,180860300,14722400,3237100,21853000,13732400,2376400,3729200,2116700,3711313,29333600,3934700,18272300,13784300,3616500,1698500,7171254,33620100,8565200,4398000,1040100,3085900,5455200,13924800,7439000,9634500,9626600,7165300
3620100,2086500,140150100,17228400,2569300,19866700,8182800,2756900,3055800,2134000,3809009,27212500,4375800,10911700,19017400,2543800,2264200,8575994,30375800,4990300,4767400,977300,1795500,4255200,11932500,11730500,5742100,15244600,8391900
3371500,2243900,184642000,14881700,4092400,19024100,11732000,3717600,4174900,1851200,3049299,27598300,3658800,12838400,23683000,2640700,2056300,10826678,21823900,5934200,4046500,1042000,1468300,4133600,9444300,6328600,8488400,10142600,7289100
5798900,2325300,154679000,21851400,3302000,24310200,13019000,3571400,3379100,3152000,3962666,26531400,4323000,15353900,19270600,3463700,2931700,10380230,26328100,7023700,6049900,1048900,3438200,5441200,12699000,6135000,8223500,9286800,6601000
3215300,2801100,178011000,19717800,4487000,22225900,10515100,4274800,3166600,2661400,3317180,26959900,5461400,13287100,18290100,3376600,2756100,8090455,34011300,7376400,4648500,1196900,2394100,5279500,14996200,7474900,7251300,12415000,6723500
6630300,6042400,287104900,22057100,5113500,44450800,14517800,9066300,6072900,4908000,5639614,50123500,12174000,23816600,20121600,3861400,4084500,12308446,55225300,12876600,10192800,2294700,3795400,6595600,22584500,9084100,12823700,18236400,9916300
8339900,2745300,195713800,23125300,4278200,28495000,16199100,4871300,3548000,4459600,5555724,27377100,7574500,17514800,28378800,2831800,3911700,10445311,39839700,8486400,7092600,1884100,4124700,5561600,15871400,9656000,7484700,15758500,10352700
4884400,2172600,183055400,17768900,2579500,17656800,9155000,3355800,2972000,2501000,3093859,22290900,5295900,13034600,19257000,2475600,2103800,8143170,33517100,13007200,4722800,1385100,3163600,3600800,12198900,7543100,4399100,11034000,6978800
9427200,2104300,150718700,18247500,2420100,24843200,16649200,3116100,4467600,2507600,4120612,30078800,8784400,17121200,19952700,2777700,2248200,7085842,30803800,37822700,6373700,2883500,3709900,7507900,15416200,6310600,8479100,7711100,8323600
